what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349540974607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349540984756
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349540986037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541002458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349541008680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349541012890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349541015753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541019614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541019763
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349541021178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541024846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541024981
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349541025782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349541032317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541039730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541039869
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349541040709
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349541044570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349541050302
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349541054358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541126919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541135731
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349541137454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541142773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541142935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349541143583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541159014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541159186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349541160125
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1349541163532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541165596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541170156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1349541170212
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1349541170212
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349541172775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349541193924
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1349541268794
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349541272375
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349541277223
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349541281091
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1349541282761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541284709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541288308
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1349541288356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1349541288357
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349541289830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541293756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541301031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541302216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541359602
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349541360965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541364715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541454001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349541488156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349541516663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349541522678
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349541534263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541555171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541555390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349541556918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349541558041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349541584006
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349541587968
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1349541589804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541592081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541595222
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1349541595261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1349541595262
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349541598299
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349541598510
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349541605692
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1349541606278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541608348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541612198
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1349541612277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1349541612278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349541613729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349543641055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349543642810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349543712611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349543713845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349543715629
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349543715713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349543719073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349543733353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349543736842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349543805367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349543807683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349543917129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349543917650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349544078329
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349544082337
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349544089316
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1349544090419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349544092433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349544097769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1349544097955
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1349544097956
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349544098981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349544101134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349544194510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349544195180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349544196900
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349544199514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349544224322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349547291362
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349547295539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.exit",1349547302631
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1349547303358
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1349547303640
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1349547303663
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1349547304568
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1349547305380
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1349547305792
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1349547305792
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1349547305792
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1349612637991
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1349612637997
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1349612638001
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1349612638003
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1349612638005
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1349612638007
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1349612638009
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1349612638019
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1349612638021
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1349612638027
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1349612638028
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1349612638030
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1349612638032
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1349612638037
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1349612638039
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1349612638042
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1349612638099
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1349612638119
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1349612638121
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1349612638124
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1349612638127
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1349612638128
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1349612638132
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1349612638142
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1349612638146
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1349612638149
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1349612638152
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1349612638159
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1349612638162
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1349612638172
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1349612638180
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1349612638185
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1349612638254
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1349612638287
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1349612638400
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1349612638404
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1349612638454
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1349612638628
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1349612638637
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1349612638639
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1349612638642
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1349612638650
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1349612638650
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1349612638654
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1349612638660
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1349612638667
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1349612638672
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1349612638674
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1349612638676
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1349612638680
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1349612638680
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1349612638682
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1349612638685
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1349612638687
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1349612638689
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1349612638705
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1349612638770
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1349612638805
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1349612638809
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1349612638809
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1349612638811
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1349612638818
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1349612638821
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1349612638830
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1349612638833
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1349612638836
os,sysinfo,,,"win32",1349612638848
arch,sysinfo,,,"x86_64",1349612638848
ws,sysinfo,,,"win32",1349612638848
locale,sysinfo,,,"de_DE",1349612638848
processors,sysinfo,,,"2",1349612638849
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1349612638849
java.runtime.version,sysinfo,,,"1.7.0_03-b05",1349612638849
java.specification.name,sysinfo,,,"Java Platform API Specification",1349612638849
java.specification.vendor,sysinfo,,,"Oracle Corporation",1349612638849
java.specification.version,sysinfo,,,"1.7",1349612638849
java.vendor,sysinfo,,,"Oracle Corporation",1349612638849
java.version,sysinfo,,,"1.7.0_03",1349612638849
java.vm.info,sysinfo,,,"mixed mode",1349612638849
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1349612638849
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1349612638849
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1349612638849
java.vm.specification.version,sysinfo,,,"1.7",1349612638849
java.vm.vendor,sysinfo,,,"Oracle Corporation",1349612638849
java.vm.version,sysinfo,,,"22.1-b02",1349612638849
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1349612639057
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1349612639259
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1349612639491
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1349612640324
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1349612641483
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1349612641570
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1349612642200
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1349612642385
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1349612642809
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1349612642950
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1349612643223
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1349612647618
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1349612648094
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1349612648725
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1349612649248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349612649321
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1349612656537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349612659265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349612661361
